__________
""
2020-08-18 15:53:10.789644
88.53
89.77
89.72
89.8
89.52
89.7
89.66
89.38
89.4
89.46
89.64
89.54
89.58
89.61
89.5
90.71
__________
""
2020-08-18 16:05:02.802834
80.73
80.93
80.57
81.46
78.42
81.12
77.74
89.62
72.4
80.79
80.44
80.73
78.76
__________
""
2020-08-18 16:12:47.760520
81.87
82.12
81.17
83.3
66.81
__________
""
2020-08-18 16:13:25.810760
81.17
81.03
91.3
57.08
__________
""
2020-08-18 16:27:15.316643
81.53
84.53
__________
""
2020-08-18 16:35:34.465611
81.0
81.28
80.92
81.06
81.31
81.36
80.84
81.6
80.4
81.46
81.73
81.5
81.39
81.38
81.0
79.39
22.94
__________
""
2020-08-18 17:42:00.370959
46.03
42.88
47.52
48.44
51.44
51.05
57.07
62.02
54.12
55.87
62.73
16.93
33.76
38.89
37.26
40.13
40.49
44.08
44.37
44.24
43.96
42.93
43.12
45.76
46.66
47.15
45.3
46.67
47.79
45.53
42.68
38.71
49.81
50.16
43.31
44.82
38.18
38.34
40.9
52.75
53.07
51.59
52.34
50.78
55.43
50.66
48.27
50.81
51.09
53.24
49.55
47.13
43.0
54.72
53.02
54.11
58.21
54.42
50.77
48.76
48.7
44.41
45.91
45.7
48.24
49.05
49.25
50.77
49.51
48.43
48.89
48.58
46.63
51.16
48.38
49.06
50.39
50.6
51.55
68.29
55.61
58.06
50.77
46.7
48.79
49.57
50.79
53.52
53.27
53.36
57.09
55.99
52.42
49.84
49.01
48.26
57.15
48.74
47.16
51.92
46.71
48.96
48.32
50.63
49.98
50.56
50.99
50.18
47.58
48.8
48.76
51.12
55.61
45.15
40.46
32.44
46.7
23.76
38.08
__________
""
2020-08-18 18:12:06.933608
11.69
14.22
15.17
11.47
__________
""
2020-08-18 18:12:51.000722
21.3
15.61
13.79
14.94
16.15
17.2
15.27
15.0
12.93
11.87
__________
""
2020-08-18 18:14:36.152747
13.04
11.81
12.32
10.34
__________
""
2020-08-18 18:15:58.270118
17.96
16.93
17.64
17.23
18.86
17.22
17.98
16.49
14.64
16.16
16.65
16.11
16.5
17.36
12.49
__________
""
2020-08-18 18:19:52.617048
19.56
18.81
19.2
18.63
17.73
17.38
17.76
17.13
18.96
19.21
18.83
19.71
18.07
18.68
18.53
19.54
19.34
20.28
18.32
19.13
18.02
17.8
17.07
19.12
16.75
13.6
15.26
16.03
12.59
13.97
14.21
14.64
17.75
17.33
17.3
15.66
13.81
__________
""
2020-08-18 18:20:32.678020
12.27
12.52
16.75
14.53
12.14
12.68
__________
""
2020-08-18 18:33:07.751769
13.01
16.43
15.53
12.69
13.92
14.48
11.36
14.73
11.85
13.64
14.73
16.44
10.88
14.3
20.59
16.77
16.63
16.4
15.64
20.66
13.37
15.91
11.93
14.16
14.39
15.37
18.7
19.13
18.03
18.2
17.64
16.22
14.03
__________
""
2020-08-18 18:39:45.317674
10.17
12.09
20.23
16.92
11.18
__________
""
2020-08-18 18:55:05.620964
11.42
__________
""
2020-08-18 19:09:53.884937
11.63
19.93
11.43
__________
""
2020-08-18 19:10:29.940168
42.5
58.3
__________
""
2020-08-24 08:44:15.432230
20.21
17.38
18.92
21.38
21.7
23.59
26.36
